985286227	985286227	5	1627974177	1635155750
3615064217	0	1	1628091531	0
157554011	0	4	1628087446	1628171105
3204270984	0	1	1628091514	0
357607055	357607055	0	1628175330	1629107439
992222088	992222088	0	1628092532	1628171133
492728329	492728329	0	1628093064	1628168786
3223567116	3223567116	0	1629107715	1629107886
3613805629	3613805629	0	1628093209	1628093800
827015615	827015615	0	1628175680	1629107458
2251246108	2251246108	0	1629108113	1629108113
1262699171	1262699171	0	1629106977	1629107617
