192499947	192499947	1	0	1627974064	0	0
754494359	754494359	1	0	1627974064	0	0
790194932	790194932	1	157554011	1628092358	1628171133	1628502148
907307055	907307055	1	985286227	1629106863	1629108113	1635156064
863062599	863062599	1	0	1627974064	0	0
429756733	429756733	1	985286227	1627974078	1628089061	1635155911
628553214	628553214	1	985286227	1628936865	1628936935	1635153744
1097586582	1097586582	1	985286227	1628175021	1628175764	1635156014
